Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-07-28,DhxEpF7sho,ACSgVaipTW,QLruHFV9wi,Dumbbell Squeeze Press,10,13.607787283069193,fake_id_556
2021-05-06,Vzn3MTrkUl,DhkjvJNsNR,nv2bW8mAyL,Sit Up,10,0.0,fake_id_565
2021-03-20,DaBB6XNiTB,xPS7RzoOGm,ZKzLrerpOU,Bent Over Barbell Row,12,36.28743275485118,fake_id_544
2021-03-13,W4M3AyWaxt,DdtF1OFcuQ,P2NBHO1KzT,Tricep Push Up,7,0.0,fake_id_553
2021-01-10,jsfy23zwLr,djuvlRHUvb,MizGzKzy1S,Dumbbell Rear Delt Raise,9,5.0,fake_id_548
2021-06-07,klTJzQkDdu,DhkjvJNsNR,0zRTLTlS4T,Sit Up,12,0.0,fake_id_557
2021-11-10,a1nsiztgbC,y2Gg0PEzd8,ZPPsAUp00N,Preacher Curl,8,29.483539113316585,fake_id_563
2021-10-14,vUevjM6Tyk,243X43p1XP,83hQ537Bwk,Seated Leg Curl,6,49.895220037920375,fake_id_565
2021-12-03,7ocibi324O,r4bOO0fDTv,oN52FsGkdL,Plank,0,0.0,fake_id_571
2021-07-27,mahScOf2Fv,w5njIJMJHb,1WyB0dTFHW,Kettlebell Upright Row,10,11.339822735890994,fake_id_586
2021-06-01,4GBr1tpLGk,zJlvUiMLou,kTAIrjnQUE,Barbell Incline Bench Press,3,74.84283005688056,fake_id_559
2021-10-29,VI3iFMD9aI,HpJxPvuCBP,A9HkXUSY8a,Dumbbell Clean,14,11.339822735890994,fake_id_600
2021-11-06,bVUCuhvdpB,LDHzRzwxaI,XOdDuVuJEf,Exercise Ball Push Up,12,0.0,fake_id_551
2021-07-16,j6ErKOo9NL,6wga8VycHO,gSg42rrMCP,Clean Deadlift,5,102.05840462301894,fake_id_593
2021-08-16,4xp7XJCSxO,DhkjvJNsNR,iaZXB9d4fF,Sit Up,15,0.0,fake_id_545
2021-02-05,IYm51wDFyt,zJlvUiMLou,6O6KOGnnbJ,Barbell Incline Bench Press,5,65.77097186816776,fake_id_554
2021-03-27,deFGtc4Sxf,gALxFFZcI4,ipFf0l28TZ,Dumbbell Decline Bench Press,11,18.14371637742559,fake_id_542
2021-07-23,cWSGt3Wosz,tSjey8z21h,KOOG39tFHk,TRX Chest Press,2,0.0,fake_id_553
2021-10-12,iYJYZgCtg3,oDI8CKhqJi,HF0ZqvaZtd,Single Arm Preacher Curl,12,6.8038936415345965,fake_id_543
2021-02-22,Hm5378pTlL,N6zu9IJNBz,Gs7TjiTBKz,Leg Raise,20,0.0,fake_id_543
2021-09-07,a2fKe7zd64,DdtF1OFcuQ,oZGLzP74jp,Tricep Push Up,5,0.0,fake_id_560
2021-01-06,XdIEF1PjBB,58REE5sJU1,euuEUOtJaG,Russian Twist,18,3.628743275485118,fake_id_542
2021-04-24,aFimBdWK0d,9VAkz3bNl4,ly6rfXDe7o,Decline Push Up,25,0.0,fake_id_543
2021-09-19,yoo9piGa77,9fptvki4pW,6jlRi9GMez,Barbell Hip Thrust,12,36.28743275485118,fake_id_542
2021-03-09,48DeCIFaqM,G1mxtZtEs5,5omfxAGABH,Back Squat,4,115.66619190608813,fake_id_570
2021-09-26,aaUP8thXhU,xPS7RzoOGm,b0lkbwZ9aC,Bent Over Barbell Row,4,61.235042773811365,fake_id_586
2021-04-13,02yelp8GZU,nNMm3ywt6H,i50AZmszGD,Pike Push Up,9,0.0,fake_id_590
2021-02-27,cgdetRXBND,7wof3tzAVY,dqwdAdcACP,Smith Machine Stiff-Legged Deadlift,12,40.82336184920758,fake_id_547
2021-11-10,nR6oV2HRRh,xPS7RzoOGm,PfNBud9xxv,Bent Over Barbell Row,15,40.0,fake_id_597
2021-10-24,CFvcgqNP3X,djuvlRHUvb,wQmTUOJuHv,Dumbbell Rear Delt Raise,13,11.339822735890994,fake_id_563
2021-12-14,atlUj3sFsu,qfkBJ4A5eQ,LNpterBvp4,Dead Bug,18,0.0,fake_id_546
2021-07-05,x3BaGL8kZ9,6wceEWn4V1,VWk0hPTqDi,Incline Svend Press,11,9.071858188712795,fake_id_550
2021-08-30,rBzGDMaTpl,N6zu9IJNBz,4xPDmEAaCf,Leg Raise,12,0.0,fake_id_545
2021-11-23,kt01fflFQB,w5njIJMJHb,4VKWCubvPO,Kettlebell Upright Row,15,23.586831290653265,fake_id_596
2021-11-20,ysezmNlZmZ,QFhUumXlvb,TmF0pIh8k1,Reverse Grip Barbell Bent Over Row,15,25.0,fake_id_548
2021-05-22,ZrFjsbSTDq,dFycDkJyHe,2Fw4eEyp8l,Dumbbell Shoulder Raise,8,8.0,fake_id_569
2021-10-28,zCmM5HpykW,zJlvUiMLou,wgoEItjdFC,Barbell Incline Bench Press,9,52.16318458509857,fake_id_587
2021-06-23,6z17RA5ZMJ,N6zu9IJNBz,TbHmBvP5Mi,Leg Raise,24,0.0,fake_id_563
2021-06-15,EzxcqyXKfD,s5tzCNPRXw,ThMl3DA5Et,Lunge Jump,8,0.0,fake_id_546
2021-05-12,UXd8KXkMfd,gALxFFZcI4,Geb0c0lW6s,Dumbbell Decline Bench Press,13,10.205840462301895,fake_id_550
2021-04-03,dBOSL3BBCf,G1mxtZtEs5,rryprPR6gF,Back Squat,3,83.91468824559335,fake_id_555
2021-04-29,TLcIYU1gAx,9VAkz3bNl4,QQ66HPTiy8,Decline Push Up,7,0.0,fake_id_560
2021-01-12,LJVXHyQO0P,UQBXLgsfXN,viJ8jEeCuS,Dumbbell Shrug,20,27.215574566138386,fake_id_562
2021-10-30,YW5WaNV3Kj,BN1DjSE1Zi,aAsTweVV9b,Romanian Deadlift,7,27.215574566138386,fake_id_560
2021-09-08,iah5FYZVix,erjFOF21dc,PwkECdJ3GX,Reverse Barbell Curl,12,24.947610018960187,fake_id_584
2021-08-22,B8LCSbkNHX,243X43p1XP,M1fyxxBcy3,Seated Leg Curl,10,92.98654643430615,fake_id_563
2021-01-27,e8B1Pv2PvC,G1mxtZtEs5,xSgyXBWzvJ,Back Squat,5,63.50300732098956,fake_id_547
2021-11-26,2ybPojqX1x,9VAkz3bNl4,6aDuLbF7uj,Decline Push Up,6,0.0,fake_id_552
2021-05-26,GpXqVmNdeX,KVt5QRq9Hx,Gcs9G2KH9H,Side Laterals to Front Raise,10,6.0,fake_id_545
2021-03-07,8dEwpIYO40,G1mxtZtEs5,z3mIRlCJA3,Back Squat,10,45.35929094356398,fake_id_549
2021-09-27,gGfa8ww371,fxXbcxfkLt,UySkjOsdEw,Exercise Ball Crunch,15,0.0,fake_id_558
2021-07-08,dNECFaQbtZ,xPS7RzoOGm,XynDEWGqdD,Bent Over Barbell Row,8,52.16318458509857,fake_id_557
2021-10-07,qEEaxGIukP,EAjKaB5zWy,YLWN3ElRer,Dumbbell Kickbacks,12,4.535929094356398,fake_id_558
2021-04-14,kvmbZCeHRs,EAjKaB5zWy,YGSeVygr0Z,Dumbbell Kickbacks,11,4.535929094356398,fake_id_560
2021-09-24,96KNUrXaj8,geCUwfcZLR,zRhBEVpLV5,Hang Clean,18,29.483539113316585,fake_id_584
2021-03-17,nKymL0duvp,otjt26R0oL,7j1GxdIDJC,Barbell Shoulder Press,12,36.28743275485118,fake_id_546
2021-09-22,GJxBy9Hbj3,Yw1aA3soIp,rXUSvGWkAe,Dumbbell Sumo Squat,6,5.443114913227677,fake_id_560
2021-08-12,CUKQYghaHc,163u4e1Em9,toYw9A2rAf,Hammerstrength Shrug,10,56.69911367945497,fake_id_562
2021-01-14,coCEGAf6OR,dFycDkJyHe,UfJqlF4rWf,Dumbbell Shoulder Raise,11,12.5,fake_id_551
2021-02-12,EFhpuLB08y,BN1DjSE1Zi,8GGSYHUoUN,Romanian Deadlift,10,31.75150366049478,fake_id_582
2021-11-30,HoVDdaYYna,otjt26R0oL,WGwQAZt0Hb,Barbell Shoulder Press,9,43.091326396385774,fake_id_587
2021-04-13,02yelp8GZU,DhkjvJNsNR,ZnXi8pk1RC,Sit Up,11,0.0,fake_id_590
2021-08-31,EB6QahgwTB,w5njIJMJHb,WmVpMODcws,Kettlebell Upright Row,17,16.0,fake_id_548
2021-02-10,Ej3BVl5tR2,r4bOO0fDTv,kBC32NxxAC,Plank,0,0.0,fake_id_545
2021-10-12,uVQ9ftJ1qf,r4bOO0fDTv,hpAH15Bstl,Plank,0,0.0,fake_id_542
2021-12-01,aT3VoKUUTV,xPS7RzoOGm,fCW8j3OrD4,Bent Over Barbell Row,12,83.91468824559335,fake_id_593
2021-08-06,zBQnAvpbU5,G1mxtZtEs5,XITZCvG8Kq,Back Squat,10,29.483539113316585,fake_id_608
2021-02-18,HIDYr70aEe,UQBXLgsfXN,fBUGY1E8hJ,Dumbbell Shrug,12,42.5,fake_id_551
2021-05-11,4H4otlnOPn,G1mxtZtEs5,cuCAyElc6B,Back Squat,8,124.73805009480093,fake_id_543
2021-04-01,2n44z03ich,ACSgVaipTW,fYrYSatUfb,Dumbbell Squeeze Press,4,40.82336184920758,fake_id_583
2021-01-15,iCjbcLDG67,otjt26R0oL,Loh0Sz608c,Barbell Shoulder Press,10,34.01946820767298,fake_id_572
2021-08-10,oMltHSz9EN,N6zu9IJNBz,NzCG06IORc,Leg Raise,5,0.0,fake_id_601
2021-10-25,pDXCZIXtDw,uHBREgyju0,ORbzg4ceuE,Step Up,10,0.0,fake_id_595
2021-01-14,r2amnAiYpF,zJlvUiMLou,AntKMHUhIS,Barbell Incline Bench Press,4,92.98654643430615,fake_id_563
2021-10-01,5NW5PtNKya,ACSgVaipTW,imKiFdXHM8,Dumbbell Squeeze Press,8,27.215574566138386,fake_id_593
2021-06-15,5bsFHrYAs9,AOQBAQ8rXC,8KMGIgCfMJ,Pendlay Row,15,6.8038936415345965,fake_id_578
2021-05-29,XTpdsxgC2L,xPS7RzoOGm,zQxytTv1Uz,Bent Over Barbell Row,5,49.895220037920375,fake_id_542
2021-03-12,JddDkTNwx9,QFhUumXlvb,MLee0VAHFd,Reverse Grip Barbell Bent Over Row,10,70.30690096252415,fake_id_562
2021-01-13,thWUsH6osR,k3yxx2a6oz,auY1oQGt3w,Seated Machine Calf Press,8,63.50300732098956,fake_id_572
2021-12-09,a61Ou052z0,ewEcdHovom,4SEQFgdqQX,Hanging Leg Raise,12,0.0,fake_id_551
2021-07-12,roKf0clC4t,EAjKaB5zWy,DqwUDX8tIY,Dumbbell Kickbacks,13,2.267964547178199,fake_id_595
2021-03-12,zzGEomoayK,xPS7RzoOGm,7N9rJCUePF,Bent Over Barbell Row,11,72.57486550970236,fake_id_562
2021-08-06,irRZXRGqeI,BN1DjSE1Zi,FMhPDrP7ZT,Romanian Deadlift,10,60.0,fake_id_597
2021-04-01,JlXYDYGGxh,ewEcdHovom,ibZ2Ok5UUv,Hanging Leg Raise,9,0.0,fake_id_542
2021-07-14,DJBpG87Gx2,9VAkz3bNl4,9STR2omSwJ,Decline Push Up,12,0.0,fake_id_596
2021-04-23,f6KQEiSiAx,N6zu9IJNBz,RiPjhNUnGP,Leg Raise,9,0.0,fake_id_601
2021-07-13,L9Hmv3IIaC,G1mxtZtEs5,mcfF83lzKt,Back Squat,6,83.91468824559335,fake_id_577
2021-04-09,4ZfJGtlcf3,crpeAKEXTd,4nmzTENZV0,TRX Atomic Push Up,9,0.0,fake_id_553
2021-05-04,er9SF0gFyH,9VAkz3bNl4,H4OKqJ2Aij,Decline Push Up,6,0.0,fake_id_595
2021-06-24,cnEyCEBxee,AF7Qq7XK2r,9MsxYjAIOo,Air Squats,15,0.0,fake_id_579
2021-09-26,ii6ju6oDri,3GvUTFN8up,NlmBEzK9fL,Calf Raise,15,20.41168092460379,fake_id_557
2021-03-10,VJtJQyFCGB,djuvlRHUvb,bVkXwPhzm9,Dumbbell Rear Delt Raise,8,9.071858188712795,fake_id_546
2021-04-03,DuhAw3BxYu,HpJxPvuCBP,48RWvEhI7G,Dumbbell Clean,6,9.071858188712795,fake_id_568
2021-10-17,0SWlqKuCp8,9zYC4cN1jr,eyOTwhOxom,Handle Band Squat to Press,6,0.0,fake_id_553
2021-07-17,yu5HUGRDpT,3GvUTFN8up,WLCHNE6JJt,Calf Raise,12,0.0,fake_id_542
2021-11-09,0V1IBptlmv,uHBREgyju0,Y5KTL9WSvP,Step Up,18,0.0,fake_id_578
2021-09-01,rEUdmaZ9Y7,wNImc4b4MY,ptQEZgqOoV,Leg Curl,12,43.091326396385774,fake_id_593
2021-05-27,KAmY9nqSHG,06kzIMnTzR,ur2JkfB3fh,Oblique Crunch,10,0.0,fake_id_545
2021-11-12,nbuEvTimLh,N6zu9IJNBz,R58HjBbkh3,Leg Raise,18,100.0,fake_id_551
2021-12-01,K6E1FUXWak,R1M0DI9wui,7cuAmdnzAG,Standing Hip Flexor Stretch,8,0.0,fake_id_571
2021-02-22,0fvcNigI5o,qfkBJ4A5eQ,Fy5kykt8z3,Dead Bug,10,0.0,fake_id_557
2021-03-10,701gL5H9Bu,58REE5sJU1,tDbylYp0cr,Russian Twist,10,15.87575183024739,fake_id_557
2021-11-17,8tdogOnqwJ,UQBXLgsfXN,84cT5tSZEb,Dumbbell Shrug,8,17.5,fake_id_585
2021-05-02,2K0DNoHlxE,N6zu9IJNBz,kYhPLNg0kB,Leg Raise,29,0.0,fake_id_563
2021-04-01,2n44z03ich,ACSgVaipTW,hAGZpbyWfg,Dumbbell Squeeze Press,6,36.28743275485118,fake_id_583
2021-12-02,J0d5hru5xl,wNarovWdLy,MCuItrcFqW,Cable Crunch,12,32.88548593408388,fake_id_554
2021-11-18,uHXXuD7hR7,r4bOO0fDTv,y9BBr915Zc,Plank,0,0.0,fake_id_560
2021-02-09,zFCW55zz3i,G1mxtZtEs5,vwCvKQTqtq,Back Squat,7,70.30690096252415,fake_id_554
2021-02-16,pKsbbDnx7D,9fptvki4pW,KFgCo4UvLP,Barbell Hip Thrust,6,36.28743275485118,fake_id_552
2021-09-02,XM8gFftw0d,9q2Cdgm0FM,0lMSj3tBW8,Machine Leg Press,12,65.77097186816776,fake_id_559
2021-05-25,HTP84cfC9l,aIzmfLklht,GIRv2Obk5J,Dumbbell Step Up,10,11.339822735890994,fake_id_546
2021-07-16,ACMSCAnDTI,KVt5QRq9Hx,m1TUjK6olB,Side Laterals to Front Raise,10,5.0,fake_id_569
2021-03-07,Zg7ThO2Lv4,06kzIMnTzR,5pdObzp56t,Oblique Crunch,8,0.0,fake_id_589
2021-02-12,3F1XdsFEBi,N6zu9IJNBz,Lvc9AZ0srO,Leg Raise,25,60.0,fake_id_551
2021-09-29,DQWyVG71xN,yR61QnjQAO,xCjSpcADPI,Medicine Ball Push Up,6,0.0,fake_id_546
2021-09-06,csGy884V0s,wNImc4b4MY,1aydyoRdEt,Leg Curl,10,75.0,fake_id_551
2021-01-14,r2amnAiYpF,zJlvUiMLou,Ry7VVIZmZm,Barbell Incline Bench Press,3,92.98654643430615,fake_id_563
2021-05-27,HTXtK0UKix,N6zu9IJNBz,LBtvgD4nzf,Leg Raise,20,60.0,fake_id_551
2021-08-04,lXABtpzxMB,DdtF1OFcuQ,LGnsDnTYLc,Tricep Push Up,14,0.0,fake_id_542
2021-02-16,il75yWNWTz,Gx6Z2fevPD,7UTBGXkVCa,Incline Dumbbell Row,13,11.339822735890994,fake_id_550
2021-12-04,H1aJh5eH83,r4bOO0fDTv,ohnLDv7NL2,Plank,0,0.0,fake_id_546
2021-02-13,awtFfaNwoo,w5njIJMJHb,L9z8aYbUz9,Kettlebell Upright Row,10,6.8038936415345965,fake_id_555
2021-02-05,YIVFqg6TQM,dOrcZrFXST,7GEL5EZcaj,Handle Band Pec Fly,15,0.0,fake_id_569
2021-02-04,2QpQKlXbJj,58REE5sJU1,u80WTvIhne,Russian Twist,21,11.339822735890994,fake_id_567
2021-11-22,6LSHIvKPEa,k3yxx2a6oz,DEsMnSd1Ol,Seated Machine Calf Press,10,31.75150366049478,fake_id_576
2021-06-22,NzvDi7glHg,N6zu9IJNBz,uFEmq5lFj1,Leg Raise,15,0.0,fake_id_570
2021-07-19,skjB4XlsWg,UQBXLgsfXN,N9zw3l0EqZ,Dumbbell Shrug,12,14.0,fake_id_601
2021-04-21,uNvdXwkwVC,JZcl0pTDEj,OMROnsmzH6,TRX Glute Bridge,10,0.0,fake_id_546
2021-02-21,tbSY4xThcp,otjt26R0oL,1Yg9dlbaDS,Barbell Shoulder Press,12,27.215574566138386,fake_id_542
2021-04-12,BeLU0nYXfI,AF7Qq7XK2r,pt1vr9aSQl,Air Squats,10,8.164672369841515,fake_id_574
2021-07-09,h7HLHJnRBd,Mok6zwcCl9,PYgpKvJ7yq,Cable Upright Row,15,9.071858188712795,fake_id_543
2021-06-13,oSBPAWq8GU,WoEeZr6Uwx,jqgqNUzuG8,Single Arm Lat Pulldown,8,40.0,fake_id_551
2021-05-10,gFw8NxAgEA,9ykyHFs36M,BQ2xaQeYIH,Clean,12,19.958088015168148,fake_id_584
2021-05-26,iGD2GGN0Ef,k4ivWt2zuv,usl301bnmF,Barbell Glute Bridge,10,115.66619190608813,fake_id_593
2021-07-27,mahScOf2Fv,jgnSb5e39S,wxCREwXYid,Australian Chin Up,11,0.0,fake_id_586
2021-04-28,8v2zfxPMWp,BTmBzxhAmZ,GlnAHO2878,Dumbbell Pullover,15,24.947610018960187,fake_id_562
2021-04-27,EWr0ODOHqG,oCzmU1KcYe,Dwg8GVntB5,Cable Shoulder Internal Rotation,12,5.669911367945497,fake_id_564
2021-03-27,KqJbzySDwk,xPS7RzoOGm,3MPIsbQbSA,Bent Over Barbell Row,10,52.16318458509857,fake_id_557
2021-02-02,69qxqxrcPC,DhkjvJNsNR,zPFDy8BL1T,Sit Up,28,0.0,fake_id_567
2021-07-13,Fe9NCQirkE,243X43p1XP,XbWW81EEMb,Seated Leg Curl,10,74.84283005688056,fake_id_572
2021-04-29,kv4X3TyMDo,UQBXLgsfXN,0AphqDfZ9c,Dumbbell Shrug,15,20.41168092460379,fake_id_556
2021-01-06,ExBVQuUXNg,erjFOF21dc,HCDmSVaecT,Reverse Barbell Curl,5,20.41168092460379,fake_id_567
2021-09-10,sF1YdBSmZB,erjFOF21dc,KXMSxBDOcB,Reverse Barbell Curl,6,17.0,fake_id_601
2021-11-23,fjlaAQF2hs,zJlvUiMLou,GJVluNHID8,Barbell Incline Bench Press,8,61.235042773811365,fake_id_577
2021-06-19,oNG1K4iB52,AF7Qq7XK2r,n0O7bGxeEH,Air Squats,8,0.0,fake_id_568
2021-04-28,m9zKKwJBSZ,wNarovWdLy,Q49Fb0VyW8,Cable Crunch,10,45.35929094356398,fake_id_566
2021-06-11,ut3ydi1Q8e,3GvUTFN8up,fgNKw4dASv,Calf Raise,20,18.14371637742559,fake_id_556
2021-04-27,tL7aa3UfzN,O0VUqHDOIO,ZalxQhqwmw,TRX Swimmer Pull,10,0.0,fake_id_546
2021-08-03,tRIZeXgfKY,QFhUumXlvb,8lsIAzFmKw,Reverse Grip Barbell Bent Over Row,7,24.947610018960187,fake_id_586
2021-08-31,KJLGQIdCfa,xPS7RzoOGm,2GjLPYQvNZ,Bent Over Barbell Row,8,61.235042773811365,fake_id_602
2021-08-17,OboulFmVoq,58REE5sJU1,EcqH3piKza,Russian Twist,15,10.205840462301895,fake_id_557
2021-01-02,tzATZftneX,N6zu9IJNBz,NYF8hkwNHx,Leg Raise,14,0.0,fake_id_548
2021-09-18,DOW7E3RlzY,N6zu9IJNBz,UgHqxG2igA,Leg Raise,10,0.0,fake_id_601
2021-03-26,5xTasKDovN,erjFOF21dc,SKwrwb1DB2,Reverse Barbell Curl,9,24.947610018960187,fake_id_570
2021-11-10,Ex15HJp86K,3GvUTFN8up,BENJxRCPWq,Calf Raise,23,0.0,fake_id_595
2021-09-07,AEP5l9b7SW,58REE5sJU1,tUtzHw7yun,Russian Twist,18,0.0,fake_id_595
2021-07-25,VGQroEuIkU,xPS7RzoOGm,56cO7RKdmf,Bent Over Barbell Row,8,70.30690096252415,fake_id_563
2021-08-06,cPuFq7Yy8C,1mSqEHZVVv,nbOOoqLIsV,Machine Reverse Fly,11,47.62725549074217,fake_id_562
2021-05-25,W4buemxB7G,k3yxx2a6oz,nBOpvbZ5FI,Seated Machine Calf Press,15,102.05840462301894,fake_id_543
2021-10-15,jQMWJi1Wrc,otjt26R0oL,05sccwUq6Z,Barbell Shoulder Press,6,15.87575183024739,fake_id_561
2021-01-05,VpVUZ2DqFJ,N6zu9IJNBz,M6jhYM1FGv,Leg Raise,10,0.0,fake_id_599
2021-11-30,HoVDdaYYna,zJlvUiMLou,snrDuloVF0,Barbell Incline Bench Press,7,61.235042773811365,fake_id_587
2021-06-24,xcdTBE8Saa,w5njIJMJHb,wuIPU7gJH2,Kettlebell Upright Row,6,8.164672369841515,fake_id_578
2021-08-15,cNZRqu9pVJ,dFycDkJyHe,nM7h1fojix,Dumbbell Shoulder Raise,8,6.8038936415345965,fake_id_550
2021-07-29,loGnuB18ap,qfkBJ4A5eQ,d56OaZEbGZ,Dead Bug,9,0.0,fake_id_561
2021-04-12,J5CTGzFoy9,Gx6Z2fevPD,DPi6d6zvTP,Incline Dumbbell Row,9,9.071858188712795,fake_id_592
2021-03-16,VQZd3YSTot,erjFOF21dc,Gfl1yD60yb,Reverse Barbell Curl,12,20.41168092460379,fake_id_564
2021-06-02,NFTQ8PUuIk,fxXbcxfkLt,12a98JUK3P,Exercise Ball Crunch,99,0.0,fake_id_564
2021-05-27,IdUEek7K5g,y2Gg0PEzd8,0t4GuCCIWG,Preacher Curl,9,31.75150366049478,fake_id_593
2021-06-12,BJluseLiXg,geCUwfcZLR,KXnieVLiDG,Hang Clean,4,22.67964547178199,fake_id_544
2021-03-12,Dfr7s4ilvT,BN1DjSE1Zi,rWUROTPcKj,Romanian Deadlift,10,18.14371637742559,fake_id_549
2021-01-13,T3pVNAXFLt,ewEcdHovom,jBPABU0RP0,Hanging Leg Raise,15,0.0,fake_id_567
2021-06-01,zAnfwrZC4E,DdtF1OFcuQ,VydbaCJyJW,Tricep Push Up,10,0.0,fake_id_578
2021-01-18,ZJEafxbiCN,BTmBzxhAmZ,PD2YlDSN0e,Dumbbell Pullover,15,20.41168092460379,fake_id_583
2021-06-01,zAnfwrZC4E,DdtF1OFcuQ,pqSkb5Koj0,Tricep Push Up,10,0.0,fake_id_578
2021-08-29,0rtXeu6rg3,oDI8CKhqJi,yOdconi6AK,Single Arm Preacher Curl,15,6.8038936415345965,fake_id_587
2021-04-13,7Otd15VYLZ,243X43p1XP,4ZrpFEAPeR,Seated Leg Curl,6,65.0,fake_id_597
2021-03-11,thqAEx4zy9,EAjKaB5zWy,BPjNOAb5di,Dumbbell Kickbacks,14,9.071858188712795,fake_id_593
2021-08-19,UYAzW1KXYi,otjt26R0oL,4v7QekWA9Q,Barbell Shoulder Press,6,15.0,fake_id_548
2021-03-26,JtwnS4IIuV,3GvUTFN8up,OXVD4DPv6M,Calf Raise,15,61.235042773811365,fake_id_543
2021-10-05,imKWolZNbe,j9nla5kTfn,mBLDvtuNho,Kettlebell Hang Clean,15,4.082336184920758,fake_id_578
2021-12-17,JrniHRn6x0,AkKyo5MAvA,OmNfGkTn3E,Kettlebell Front Squat,12,6.0,fake_id_548
2021-07-23,YeEsqSDhfO,Gx6Z2fevPD,B2jI0Yjvwc,Incline Dumbbell Row,13,18.14371637742559,fake_id_550
2021-03-28,innKfvaXNG,djuvlRHUvb,HqBvGDnSTF,Dumbbell Rear Delt Raise,6,2.267964547178199,fake_id_560
2021-02-03,ocU1D4Ncgd,Mok6zwcCl9,kmfSk6SF6H,Cable Upright Row,10,11.339822735890994,fake_id_573
2021-09-17,ibb384JL1r,qfkBJ4A5eQ,BCRFHH9NpV,Dead Bug,10,0.0,fake_id_557
2021-01-27,P9XNTkBueh,zJlvUiMLou,YbtHNH7Ouj,Barbell Incline Bench Press,8,52.16318458509857,fake_id_593
2021-01-11,h8FDjOToHj,HpJxPvuCBP,UJf1KHvyet,Dumbbell Clean,10,9.071858188712795,fake_id_584
2021-01-06,nNqGFFGa4C,zJlvUiMLou,6vGRdH1DbO,Barbell Incline Bench Press,5,56.69911367945497,fake_id_572
2021-07-13,Lv0ZvhD8yl,N6zu9IJNBz,NjqnZTuEm7,Leg Raise,15,0.0,fake_id_602
2021-05-12,iBlLTHzBYG,GbK7ZSbRC6,JnnSMtoN4d,Kettlebell Sumo High Pull,13,13.607787283069193,fake_id_556
2021-04-16,4KDxATngqm,dFycDkJyHe,Kt6nE6VeR1,Dumbbell Shoulder Raise,4,15.87575183024739,fake_id_559
2021-10-21,JN9ynftxsc,xPS7RzoOGm,23Fq9IETa5,Bent Over Barbell Row,10,15.0,fake_id_548
2021-05-17,reDQsSMx1R,06kzIMnTzR,b0ILDDpOv7,Oblique Crunch,9,0.0,fake_id_586
2021-09-30,VldwoRv9Gu,EAjKaB5zWy,lYt2xL2SLR,Dumbbell Kickbacks,11,9.071858188712795,fake_id_588
2021-07-06,M8kwds0LVT,zJlvUiMLou,lZSKnCk7bm,Barbell Incline Bench Press,5,83.91468824559335,fake_id_563
2021-12-06,2TzVo0XCkc,wNarovWdLy,tlEbHmCNpp,Cable Crunch,10,15.87575183024739,fake_id_546
2021-08-08,0TzHZMdWLg,ACSgVaipTW,SPCTxY42vV,Dumbbell Squeeze Press,10,6.8038936415345965,fake_id_550
2021-07-01,ESxEAROloD,G1mxtZtEs5,m2P6Ef6rqj,Back Squat,12,60.0,fake_id_569
2021-08-29,WVYqvbbBYS,s5tzCNPRXw,BnztElvKhR,Lunge Jump,8,0.0,fake_id_545
2021-08-19,PyHvUltk4v,58REE5sJU1,bVhu7Q3uZA,Russian Twist,11,15.87575183024739,fake_id_558
2021-01-14,s4IBSUyHti,EAjKaB5zWy,pYJn51Jaov,Dumbbell Kickbacks,10,7.0,fake_id_545
2021-06-15,A3wbK8gf3l,58REE5sJU1,Oij1vxYDFc,Russian Twist,11,11.339822735890994,fake_id_594
2021-11-30,SAu7xtuvR2,HggeHLeipS,o6622mqV2p,Cable Double Bicep Curl,10,11.339822735890994,fake_id_550
2021-05-07,KP7GlsODxP,zJlvUiMLou,gKfNlWuGho,Barbell Incline Bench Press,10,38.55539730202938,fake_id_552
2021-06-30,EfzqmNJUDq,QFhUumXlvb,hF0UmX2aJf,Reverse Grip Barbell Bent Over Row,15,61.235042773811365,fake_id_543
2021-10-16,PBvE0ckHjn,cDYgx7gYHz,DWtZk7RfBx,Tate Press,13,9.071858188712795,fake_id_550
2021-07-05,SiRiupCTwZ,xPS7RzoOGm,T2ZTTHANpA,Bent Over Barbell Row,15,80.0,fake_id_551
2021-10-14,AoDEtmx5FV,N6zu9IJNBz,L1Qx9hSE60,Leg Raise,18,0.0,fake_id_594
2021-08-31,GmFrE9iHVF,HpJxPvuCBP,gF2eiMrWmx,Dumbbell Clean,8,14.0,fake_id_597
2021-05-19,oyChbMEguS,06kzIMnTzR,lOyFW2Ota6,Oblique Crunch,5,22.67964547178199,fake_id_566
2021-02-04,7qNjjL5ZuD,58REE5sJU1,cuLCJZ9EW7,Russian Twist,18,3.628743275485118,fake_id_553
2021-05-17,Og7uDrUmLr,G1mxtZtEs5,2syoXggRDV,Back Squat,12,102.05840462301894,fake_id_543
2021-03-02,5ZhwNThXPA,dFycDkJyHe,hRRSxH1gCW,Dumbbell Shoulder Raise,12,10.0,fake_id_551
2021-08-09,Biu7bP1fJI,uHBREgyju0,6xZotVQ348,Step Up,5,0.0,fake_id_560
2021-03-31,Z5IPgf8VDX,6wga8VycHO,yX3XRghpZQ,Clean Deadlift,12,102.05840462301894,fake_id_543
2021-07-20,AVisqtbLv8,djuvlRHUvb,pNU3Ny9RHs,Dumbbell Rear Delt Raise,20,2.5,fake_id_548
